id,Name,Description,Building_type,Property_type,Amenities,host_id,Host_name,Host_identity_verified,Host_Experience,Host_fee,Neighbourhood,State,Zipcode,Currency,Season,Instant_bookable,Construction_year,Accommodation_year,Commission,Booking_total,Status,Bookings,Service_fee,Cancellation_Policy,Food_cost,Food_type,Minimum_nights,Reviews,Reviews_per_month,Review_rate_number,House_rules,Host_Revenue,Platform_Revenue,Total_Revenue,Year
5403803,East Shore Hideaway,Fabulous Room in East Willamsburg!,Shared room,Cabin,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'LED TV' 'Pool' 'Smart locks for self check-in']",5138945,Adele,not confirmed,Inexperienced,0,Meireles in Brazil,Brazil,8521,usd,Non Holiday Season,No,30-12-2010,30-12-2011,0.14,85.96,confirmed,930,0.46,Flexible,48.12,['Cereals' 'Fruits' 'Vegetables' 'Muffins' 'Yogurt'],76,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,8.64,1,Pet friendly but please confirm with me if the pet you are planning on bringing with you is OK,23.596,2.3328,107.5732,2011
5365385,The Tired Traveler Inn,West Side Retreat,Shared room,Bed & Breakfast,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Pool' 'Free parking' 'Air conditioning']",4228244,Zach,confirmed,Inexperienced,0.15,Capucins in France,France,9140,usd,Holiday Season,No,21-10-2010,21-10-2011,0.1,70.98,not confirmed,841,0,Flexible,30.31,['Cereals' 'Fruits' 'Vegetables' 'Milk' 'Eggs'],341,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",1.89,5,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",32.745,2.5515,49.9909,2011
1902580,The Brooklyn Penthouse,Sunny Room by Prospect Park,Private room,Loft,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Heaters' 'Pool' 'Smart locks for self check-in']",8087795,Marcus,not confirmed,Moderately Experienced,0,Capucins in France,France,5043,usd,Non Holiday Season,Yes,06-05-2011,06-05-2012,0.13,87.8,confirmed,27,0.66,Strict,29.79,['Cereals' 'Fruits' 'Vegetables' 'Eggs' 'Juices'],103,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,2.3,2,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,23.78,1.242,106.614,2012
9219407,Chez Christopher’s,Serene Park Slope Garden Apartment,Private room,Condominium,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Smart locks for self check-in' 'Washer and Dryer'
 'Coffee machine']",7501831,Hill,confirmed,Inexperienced,0.14,Triana in Spain,Spain,7286,usd,Holiday Season,Yes,19-11-2010,19-11-2011,0.11,83.27,confirmed,773,0.77,Flexible,54.26,['Cereals' 'Fruits' 'Vegetables' 'Muffins' 'Eggs'],213,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",5.22,6,No smoking,34.9848,8.4564,144.3324,2011
7711065,The Chalet,"Sunny, quiet, legal homelike suite-Pk Slope South",Apartment,Condominium,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Coffee machine' 'Iron and iron board' 'Pool']",1150918,Murphy,confirmed,Inexperienced,0.11,Triana in Spain,Spain,1237,usd,Holiday Season,No,07-02-2011,07-02-2012,0.12,66.38,not confirmed,495,0,Moderate,13.13,['Cereals' 'Fruits' 'Vegetables' 'Muffins' 'Juices'],1,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,5.28,6,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,28.9398,8.5536,38.675,2012
2241286,Junoon In The Hills,"Elegant 2-BR duplex, Union Square",Shared room,Unconventional,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'LED TV' 'Iron and iron board' 'Air conditioning']",6829110,Carl,confirmed,Experienced,0.14,Hammerbrook in Germany,Germany,5451,usd,Non Holiday Season,Yes,11-09-2015,11-09-2016,0.12,66.57,not confirmed,197,0,Flexible,58.17,['Cereals' 'Fruits' 'Vegetables' 'Juices' 'Bread and Jam'],411,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,8.67,6,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",30.9768,14.0454,114.5748,2016
3217580,Maui Beach Retreat,BlissArtsSpace!,Private room,Cabin,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Pool' 'Heaters' 'Iron and iron board']",3867396,Sam,confirmed,Moderately Experienced,0.14,Hammerbrook in Germany,Germany,4786,usd,Non Holiday Season,Yes,10-10-2021,10-10-2022,0.14,76.7,confirmed,785,0.51,Moderate,28.52,['Cereals' 'Fruits' 'Vegetables' 'OJ' 'Muffins'],297,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,4.96,1,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",33.408,1.3392,86.2772,2022
3828318,The Ruby Garden,"Comfy, Cozy, Brooklyn close to Manhattan",Entire house,Bed & Breakfast,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Pool' 'Washer and Dryer' 'Air conditioning']",2702744,Fedrick,not confirmed,Experienced,0,Richmond in Melbourne,Melbourne,6741,usd,Holiday Season,Yes,11-08-2009,11-08-2010,0.15,84.68,confirmed,813,0.53,Strict,47.59,['Cereals' 'Fruits' 'Vegetables' 'Yogurt' 'Juices'],328,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",2.41,9,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",23.468,5.8563,91.2386,2010
1041038,La Belle Vie,Huge Chelsea Loft,Private room,Villa,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Pool' 'Smart locks for self check-in'
 'Iron and iron board']",6845426,Jones,confirmed,Moderately Experienced,0.15,Richmond in Melbourne,Melbourne,7035,usd,Holiday Season,No,10-06-2021,10-06-2022,0.11,80.45,not confirmed,884,0,Moderate,11.07,['Cereals' 'Fruits' 'Vegetables' 'Bread and Jam' 'Juices'],10,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,4.33,4,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",35.1125,4.6764,33.1599,2022
4877232,Rockaway Beach Villa,Sunnyside NYC/ AC room/ city views/ near Midtown,Entire house,Unconventional,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Coffee machine' 'LED TV' 'Pool']",6346781,Andrews,confirmed,Inexperienced,0.11,District VII in  Hungary,Georgia,2086,usd,Non Holiday Season,Yes,07-12-2013,07-12-2014,0.12,74.88,not confirmed,280,0,Flexible,16.96,['Cereals' 'Fruits' 'Vegetables' 'Milk' 'Yogurt'],387,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,3.58,9," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",30.7248,8.6994,42.9058,2014
5411011,Rosie’s Retreat,Cozy&Clean in a great neighborhood,Shared room,Unconventional,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Air conditioning' 'Free parking' 'Washer and Dryer']",9837881,Studioplus,not confirmed,Inexperienced,0,Constitución in Argentina,Argentina,4219,usd,Non Holiday Season,Yes,16-11-2014,16-11-2015,0.13,68.78,not confirmed,555,0,Flexible,35.16,['Cereals' 'Fruits' 'Vegetables' 'Milk' 'Bread and Jam'],56,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,3.57,9,No smoking,21.878,8.6751,60.8985,2015
6532107,Romantic AC Studio,Sweet Historic Greenpoint Duplex,Apartment,Loft,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Coffee machine' 'Free parking' 'Air conditioning']",6868049,Allan C.,not confirmed,Inexperienced,0,Triana in Spain,Spain,3133,usd,Non Holiday Season,Yes,20-06-2017,20-06-2018,0.11,66.09,not confirmed,9,0,Flexible,36.67,['Cereals' 'Fruits' 'Vegetables' 'Milk' 'Eggs'],1,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",6.35,3,No smoking,21.609,5.1435,58.7962,2018
6664141,Tabglewoods,LOCATION LOCATION LOCATION UWS 60's,Private room,Villa,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Iron and iron board' 'Air conditioning' 'LED TV']",6806981,Lloyd,not confirmed,Experienced,0,Triana in Spain,Spain,8897,usd,Holiday Season,Yes,25-01-2012,25-01-2013,0.12,64.25,not confirmed,88,0,Moderate,32.61,['Cereals' 'Fruits' 'Vegetables' 'Juices' 'Yogurt'],82,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",3.35,4, I have a cute and quiet mixed chihuahua.,21.425,3.618,67.696,2013
9723122,Woodyvyu Stok House,Private Room in Fort Green BK close to city,Entire house,Cabin,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Air conditioning' 'Iron and iron board'
 'Washer and Dryer']",5100279,Zach,confirmed,Experienced,0.15,Hammerbrook in Germany,Germany,9307,usd,Holiday Season,No,11-02-2019,11-02-2020,0.1,89.51,confirmed,748,0.43,Flexible,12.25,['Cereals' 'Fruits' 'Vegetables' 'Milk' 'OJ'],15,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",6.4,1, I have a cute and quiet mixed chihuahua.,37.3775,1.728,48.608,2020
3206845,Cozy Guesthouse,Spacious Stunning Harlem Townhouse,Private room,Villa,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Coffee machine' 'Heaters' 'Air conditioning']",4577089,Laetitia,not confirmed,Experienced,0,Roma Sur in MexicoCity,MexicoCity,7206,usd,Non Holiday Season,No,03-05-2021,03-05-2022,0.1,72.59,confirmed,226,0.31,Flexible,10.04,['Cereals' 'Fruits' 'Vegetables' 'Bread and Jam' 'Eggs'],438,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,5.62,6,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",22.259,9.1044,57.7668,2022
9657656,The Home Sweet Home,Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn,Entire house,Villa,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'LED TV' 'Air conditioning' 'Coffee machine']",6166732,Carl,confirmed,Inexperienced,0.16,Roma Sur in MexicoCity,MexicoCity,8426,usd,Non Holiday Season,Yes,30-04-2018,30-04-2019,0.11,74.4,not confirmed,440,0,Strict,50.18,['Cereals' 'Fruits' 'Vegetables' 'OJ' 'Muffins'],328,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,7.78,10,I could accept more guests (for an extra fee) but this also needs to be confirmed beforehand.,34.344,21.006,88.418,2019
9415770,Himalayan Home,Brand New Cozy Woodside Studio- Close to NYC,Apartment,Unconventional,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Heaters' 'LED TV' 'Coffee machine']",7112005,Carl,not confirmed,Inexperienced,0,District VII in  Hungary,Maine,8650,usd,Holiday Season,Yes,16-08-2015,16-08-2016,0.15,64.06,not confirmed,372,0,Moderate,54.67,['Cereals' 'Fruits' 'Vegetables' 'OJ' 'Juices'],389,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",8.08,6, I have a cute and quiet mixed chihuahua.,21.406,13.0896,84.6814,2016
2882754,The Jackfruit Tree,2 bedroom apt in charming brick townhouse,Private room,Villa,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Washer and Dryer' 'LED TV' 'Air conditioning']",3568478,Ross,confirmed,Moderately Experienced,0.12,Triana in Spain,Spain,6118,usd,Holiday Season,Yes,05-02-2019,05-02-2020,0.14,75.67,confirmed,402,0.44,Moderate,36.95,['Cereals' 'Fruits' 'Vegetables' 'Yogurt' 'Milk'],297,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",5.59,5,Clean up and treat the home the way you'd like your home to be treated,31.6474,7.5465,95.0614,2020
6448631,The Easy in Brooklyn,Gorgeous private bedroom in the 2 bd apt,Private room,Townhouse,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Free parking' 'Coffee machine'
 'Smart locks for self check-in']",1139509,Wells,confirmed,Experienced,0.13,Meireles in Brazil,Brazil,1765,usd,Holiday Season,Yes,09-05-2013,09-05-2014,0.13,75.26,not confirmed,533,0,Moderate,11.37,['Cereals' 'Fruits' 'Vegetables' 'Milk' 'Eggs'],166,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,4.85,7," I am allergic to cigarettes, so no smoking please, not even in the yard. A quiet homecoming is much appreciated at the end of the evening's nightlife.",32.3098,9.1665,59.755,2014
4160022,The Inn at Shorewood Township,"Modern Brooklyn Apt., August sublet",Apartment,House,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Coffee machine' 'Free parking' 'Heaters']",9160220,Shu,not confirmed,Experienced,0,Oak Lawn in  Texas,Austria,2979,usd,Non Holiday Season,No,27-09-2021,27-09-2022,0.13,67.55,confirmed,431,0.66,Moderate,46.55,['Cereals' 'Fruits' 'Vegetables' 'Muffins' 'Yogurt'],351,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,1.41,8, I have a cute and quiet mixed chihuahua.,21.755,3.0456,81.1512,2022
3343196,West Shore Country Hale,"BIG, COMFY , PRIV. ROOM, BIG APT, YARD, GREAT LOC.",Entire house,Loft,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Air conditioning' 'Iron and iron board'
 'Smart locks for self check-in']",2197896,Jenna,confirmed,Moderately Experienced,0.12,District VII in  Hungary,Dallas,8461,usd,Holiday Season,No,02-07-2018,02-07-2019,0.11,82.43,not confirmed,665,0,Moderate,37.99,['Cereals' 'Fruits' 'Vegetables' 'OJ' 'Yogurt'],179,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,2.16,9,Also friends traveling together could sleep in separate beds for an extra fee (the second bed is either a sofa bed or inflatable bed). Smoking is only allowed on the porch.,33.1346,5.2488,60.7117,2019
8397272,The Coral Reef Estate,ALL ABOUT A VERY COMFORTABLE ROOM..,Apartment,House,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'LED TV' 'Smart locks for self check-in' 'Heaters']",8024176,Rachel,confirmed,Experienced,0.14,Oak Lawn in  Texas,Hawaii,8154,usd,Holiday Season,No,15-11-2021,15-11-2022,0.14,68.56,not confirmed,748,0,Flexible,16.45,['Cereals' 'Fruits' 'Vegetables' 'Milk' 'Eggs'],223,It would be my pleasure to host them again anytime. They left the place so spotless; I could not even tell if they stayed in the home! Thanks so much! I sincerely hope to host you again,8.28,3,Clean up and treat the home the way you'd like your home to be treated,31.4544,6.7068,58.5756,2022
7726267,The Red Bungalow of Deerfield,Bright Room With A Great River View,Apartment,Cabin,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Air conditioning' 'Smart locks for self check-in'
 'LED TV']",8330459,Rachel,confirmed,Inexperienced,0.13,Roma Sur in MexicoCity,MexicoCity,9507,usd,Holiday Season,No,16-01-2022,16-01-2023,0.11,68.64,confirmed,800,0.69,Strict,37.06,['Cereals' 'Fruits' 'Vegetables' 'Eggs' 'Yogurt'],205,They were easy to communicate with and left the space in excellent condition. We would be happy to host them again.,7.13,6,"My ideal guests would be warm, friendly, and respectful of sharing my home and its rhythms.",30.7872,11.5506,113.0314,2023
7364963,The Brooklyn Penthouse,French Garden cottage off Bedford,Shared room,Cabin,"['Wifi' 'Hot water bath' 'Fully equipped kitchen' 'proper double bed'
 'first aid kits' 'Pool' 'Coffee machine' 'LED TV']",5027660,Michelle,confirmed,Moderately Experienced,0.13,Capucins in France,France,8583,usd,Non Holiday Season,Yes,01-12-2021,01-12-2022,0.14,83.97,not confirmed,984,0,Moderate,49.68,['Cereals' 'Fruits' 'Vegetables' 'Eggs' 'Bread and Jam'],66,"When we first stumbled upon this flat on AirBnB, it seemed almost too good to be true. There must be a catch! But everything was as perfect as it seemed online. (Host Name) is the most thoughtful, gracious host.",3.5,3,No smoking,34.3131,2.835,70.0341,2022
